top_1,top_5,top_10,top_15,top_20,top_30,top_40,top_50,top_60,top_70,top_80,top_90,top_100,top_200,R@1,R@2,R@4,R@8,R@16,R@32
0.5593717638936831,0.6301492444291028,0.5924714573357309,0.5586454709028165,0.5327946180157583,0.4953523360677328,0.46804276922614885,0.4478085849773066,0.43096932100174506,0.41763057243352697,0.406865448824872,0.3971263247056156,0.38920914812852786,0.34208834642532643,0.5593717638936831,0.6819123230928547,0.784259578874698,0.8684846392820159,0.9226786330686918,0.9592682084915429
0.5650673110113911,0.63185431289073,0.5938470957730054,0.5607118168231681,0.5353266011253638,0.4957249281298991,0.4679364309225421,0.4480546499463844,0.4319030094439118,0.4182557849745218,0.40729576287574226,0.3981247470822223,0.3897812948784746,0.34226496023412584,0.5650673110113911,0.6822575077666552,0.787884017949603,0.8664135312392129,0.9261304798066966,0.9603037625129445
0.5623058336209872,0.6291702623403521,0.5933556838561502,0.5608011210288432,0.5336725046427425,0.49408315968184613,0.46614365212315245,0.4448480131033977,0.4288936902018396,0.41571941342511776,0.4041733929840315,0.39441672382752374,0.3860563325416795,0.33938683839166195,0.5623058336209872,0.6834656541249569,0.7896099413186054,0.8645150155333103,0.922160856057991,0.9575422851225406
0.5623058336209872,0.6291702623403521,0.5933556838561502,0.5608011210288432,0.5336725046427425,0.49408315968184613,0.46614365212315245,0.4448480131033977,0.4288936902018396,0.41571941342511776,0.4041733929840315,0.39441672382752374,0.3860563325416795,0.33938683839166195,0.5623058336209872,0.6834656541249569,0.7896099413186054,0.8645150155333103,0.922160856057991,0.9575422851225406
