top_1,top_5,top_10,top_15,top_20,top_30,top_40,top_50,top_60,top_70,top_80,top_90,top_100,top_200,R@1,R@2,R@4,R@8,R@16,R@32
0.5519502934069728,0.6183726939746097,0.5810067518054793,0.5484983854382175,0.5221707011959934,0.48420174041540076,0.45618270753858836,0.43630469993572374,0.4204856718512835,0.4072929779897974,0.39599193660497234,0.38670525018089574,0.37850782451221604,0.331315058661561,0.5519502934069728,0.6703486365205384,0.7758025543665861,0.8555402140144978,0.9200897480151882,0.9571971004487401
0.5517777010700725,0.617257076285813,0.5793913887164706,0.5469090313928303,0.5210926149919816,0.4826038857532637,0.4548845449906152,0.4349147051985123,0.4190809573067828,0.4060397828357691,0.3951509841250029,0.3857404189895951,0.37752324410223126,0.33061121514039,0.5517777010700725,0.670693821194339,0.774249223334484,0.8553676216775975,0.9197445633413877,0.9563341387642389
0.5362443907490507,0.6075744064741303,0.5702182170059243,0.5373887973823512,0.5102309258042027,0.4725572243503291,0.4452886233429987,0.42511480723726014,0.4091358869473,0.3957935596729813,0.3849295727394022,0.37548883158227986,0.3675307963067893,0.32121906742130707,0.5362443907490507,0.6556782878840179,0.767172937521574,0.8543320676561961,0.9142216085605799,0.9516741456679323
1.0,0.9331274210869482,0.8422705696016757,0.7790895348574073,0.7304239004332425,0.660794767089849,0.6137170047844083,0.5791410547463582,0.5527476049290254,0.530171637716367,0.512055824357229,0.49681738132002307,0.48331226856590703,0.40654831903891886,1.0,1.0,1.0,1.0,1.0,1.0
0.5362443907490507,0.6075744064741303,0.5702182170059243,0.5373887973823512,0.5102309258042027,0.4725572243503291,0.4452886233429987,0.42511480723726014,0.4091358869473,0.3957935596729813,0.3849295727394022,0.37548883158227986,0.3675307963067893,0.32121906742130707,0.5362443907490507,0.6556782878840179,0.767172937521574,0.8543320676561961,0.9142216085605799,0.9516741456679323
